,Player,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER
1346,Haywoode Workman,16.37,1.71,4.03,0.429,0.3,0.99,0.2523,1.41,3.03,0.4568,0.4701,0.67,0.9,0.669,0.34,1.42,1.75,3.05,0.84,0.04,1.13,1.61,4.37,18.329
1347,Mike Brown,17.2125,1.525,3.4,0.438625,0,0,0.0625,1.5125,3.3625,0.44,0.43875,1.325,2.0125,0.645875,1.4625,2.8875,4.3375,0.675,0.3875,0.2625,0.8875,2.15,4.3625,14.70375
1348,Gustavo Ayón,15.36,2,3.62,0.5456,0,0,0,2,3.62,0.546,0.5456,0.38,0.96,0.4004,1.38,2.92,4.3,1.24,0.7,0.44,0.92,1.96,4.36,19.366
1349,Randy Brown,16.70833333,1.766666667,4.325,0.380666667,0.033333333,0.175,0.117,1.733333333,4.158333333,0.389833333,0.383833333,0.808333333,1.15,0.624416667,0.458333333,1.216666667,1.633333333,2.175,0.975,0.3,1.033333333,1.825,4.358333333,16.59
1350,Scott Williams,13.99473684,1.805263158,4.005263158,0.422368421,0.005263158,0.052631579,0.137736842,1.794736842,3.957894737,0.427210526,0.423526316,0.742105263,1.047368421,0.663684211,1.352631579,2.521052632,3.873684211,0.484210526,0.5,0.5,0.673684211,2.284210526,4.357894737,18.56631579
1351,Ryan Arcidiacono,18.45,1.5,3.45,0.431,0.7,2,0.3315,0.8,1.45,0.6635,0.534,0.65,0.8,0.853,0.15,1.7,1.85,2.4,0.65,0,0.65,1.45,4.35,14.34
1352,Devin Robinson,13.3,1.85,3.8,0.4635,0,0.15,0,1.85,3.65,0.483,0.4635,0.65,1,0.3215,1.45,2.5,3.95,0.45,0.8,0.45,0.15,1.8,4.35,23.77
1353,Wesley Iwundu,17.3,1.6,3.75,0.4195,0.25,0.95,0.2815,1.3,2.85,0.4595,0.456,0.85,1.15,0.7695,0.55,1.9,2.45,1,0.45,0.25,0.55,1.55,4.35,14.385
1354,Milt Palacio,16.06666667,1.666666667,4.022222222,0.410666667,0.1,0.4,0.194,1.555555556,3.633333333,0.426777778,0.424666667,0.933333333,1.3,0.718444444,0.288888889,1.255555556,1.566666667,2.166666667,0.588888889,0.111111111,1.1,1.288888889,4.344444444,15.57333333
1355,Andre Roberson,21.62,1.8,3.74,0.488,0.34,1.26,0.2358,1.52,2.44,0.604,0.528,0.38,0.84,0.5058,1.2,2.72,3.92,0.86,0.9,0.64,0.62,2.16,4.34,14.01
1356,Maurice Carter,11.16666667,1.133333333,3.5,0.319,0.4,1.066666667,0.357333333,0.733333333,2.466666667,0.295666667,0.373666667,1.733333333,2.1,0.780666667,0.166666667,0.9,1.066666667,0.4,0,0,0.966666667,1.033333333,4.333333333,14.34333333
1357,Cristiano Felício,13.53333333,1.733333333,3.066666667,0.559333333,0,0.066666667,0,1.733333333,3,0.575666667,0.559333333,0.866666667,1.266666667,0.688666667,1.266666667,2.433333333,3.7,0.8,0.233333333,0.233333333,0.666666667,1.366666667,4.333333333,19.89666667
1358,Shelden Williams,13.975,1.591666667,3.466666667,0.462,0,0.008333333,0.041666667,1.591666667,3.45,0.464666667,0.46225,1.141666667,1.55,0.732333333,1.341666667,2.625,3.966666667,0.425,0.441666667,0.408333333,0.733333333,1.891666667,4.316666667,19.01583333
1359,Jahidi White,13.98888889,1.611111111,3.266666667,0.449222222,0,0,0,1.611111111,3.266666667,0.449333333,0.449222222,1.1,2.144444444,0.455666667,1.622222222,2.688888889,4.322222222,0.133333333,0.277777778,0.933333333,1.033333333,2.211111111,4.311111111,15.68444444
1360,Jimmer Fredette,9.13,1.51,3.66,0.4507,0.53,1.5,0.3799,0.99,2.21,0.3889,0.5548,0.76,0.86,0.8048,0.15,0.59,0.73,0.93,0.28,0.02,0.73,0.72,4.31,23.442
1361,David Wingate,14.70833333,1.825,3.825,0.464583333,0.083333333,0.275,0.172583333,1.75,3.55,0.475916667,0.475666667,0.583333333,0.8,0.54,0.466666667,1.133333333,1.6,1.558333333,0.6,0.133333333,0.841666667,1.475,4.3,15.65333333
1362,Alexander Johnson,12.8,1.45,2.9,0.513,0,0,0,1.45,2.9,0.513,0.513,1.3,1.95,0.674,0.75,1.8,2.65,0.3,0.35,0.4,0.9,2.1,4.3,15.595
1363,Derrick Chievous,8.975,1.525,3.475,0.4275,0.05,0.125,0.177,1.5,3.35,0.43275,0.43125,1.225,1.675,0.69425,0.6,0.775,1.375,0.425,0.375,0.1,0.625,1.1,4.3,22.9825
1364,Korleone Young,5,1.7,3.3,0.5,0.3,1.3,0.25,1.3,2,0.667,0.55,0.7,0.7,1,0.7,0.7,1.3,0.3,0,0,0.3,1,4.3,41.51
1365,Leon Wood,12.8,1.35,3.55,0.362,0.55,2,0.253,0.75,1.55,0.4745,0.4295,1.05,1.2,0.89,0.2,0.8,1,2.9,0.3,0,0.65,0.7,4.3,20.72
1366,Bruce Brown,19.6,1.7,4.2,0.398,0.3,1.3,0.258,1.4,3,0.457,0.436,0.6,0.8,0.75,0.6,1.9,2.5,1.2,0.5,0.5,0.6,2.4,4.3,12.91
1367,Robert Hite,11.3,1.6,5,0.317,0.4,1.9,0.217,1.2,3.1,0.378,0.358,0.7,1,0.667,0.3,1,1.3,0.7,0.3,0.2,0.5,0.7,4.3,19.74
1368,Anthony Grundy,9,1.6,3.2,0.5,0.4,1.3,0.333,1.2,1.9,0.609,0.566,0.8,1.2,0.643,0.1,1.3,1.4,0.8,0.6,0,0.8,1.2,4.3,23.67
1369,Adreian Payne,13.26666667,1.716666667,4.05,0.435,0.133333333,0.483333333,0.230666667,1.566666667,3.583333333,0.4675,0.462166667,0.716666667,1.066666667,0.6725,0.783333333,2.15,2.916666667,0.483333333,0.433333333,0.2,0.733333333,1.916666667,4.3,18.05333333
1370,Marcus Webb,5.7,1.4,2.8,0.52,0,0.1,0,1.4,2.7,0.542,0.52,1.4,2.3,0.619,0.6,0.6,1.1,0.2,0.1,0.2,0.6,1.2,4.3,32.12
1371,Richard Anderson,11.2,1.6,3.9,0.417,0.7,1.9,0.37,0.9,2.1,0.459,0.505,0.3,0.4,0.783,0.6,1.7,2.4,1,0.4,0.2,0.5,1.2,4.3,22.35
1372,Alexis Ajinça,10.6375,1.7625,3.7125,0.46475,0.1375,0.3625,0.139375,1.6375,3.3625,0.47475,0.481875,0.6,0.7875,0.666125,0.8125,1.9875,2.7875,0.35,0.2875,0.5375,0.625,1.95,4.2875,20.64125
1373,Sonny Weems,13.78333333,1.833333333,4.25,0.397833333,0.216666667,0.783333333,0.234333333,1.6,3.466666667,0.4255,0.4325,0.433333333,0.7,0.566666667,0.3,1.35,1.616666667,1.05,0.3,0.066666667,0.916666667,1.2,4.283333333,13.09666667
1374,Pete Myers,14.85,1.54,3.77,0.4034,0.08,0.37,0.1223,1.45,3.39,0.4239,0.4139,1.14,1.68,0.6676,0.56,1.34,1.9,2.09,0.61,0.21,1.28,1.86,4.28,16.44
1375,Michael Ansley,9.02,1.64,3.42,0.4746,0,0,0,1.64,3.42,0.4746,0.4746,0.96,1.3,0.621,0.98,1.22,2.18,0.3,0.14,0.06,0.38,1.2,4.28,21.964
1376,John Morton,12.76,1.38,3.84,0.356,0.1,0.52,0.1648,1.32,3.3,0.3882,0.3666,1.46,1.8,0.8132,0.38,0.84,1.24,1.88,0.56,0.08,1.24,1.04,4.28,18.116
1377,Cliff Levingston,14.2,1.775,3.7,0.47,0,0.075,0.15425,1.775,3.65,0.4745,0.4715,0.75,1.2,0.59375,1.275,1.775,3.075,0.775,0.4,0.525,0.55,2,4.275,18.865
1378,Duane Causwell,15.21818182,1.654545455,3.281818182,0.497181818,0,0.009090909,0.060636364,1.654545455,3.272727273,0.497545455,0.498090909,0.945454545,1.554545455,0.580636364,1.281818182,2.409090909,3.7,0.363636364,0.345454545,1.2,0.845454545,2.545454545,4.263636364,16.14272727
1379,Stanislav Medvedenko,9.485714286,1.742857143,3.842857143,0.457285714,0.028571429,0.042857143,0.214285714,1.714285714,3.771428571,0.455428571,0.462571429,0.728571429,1.014285714,0.629,0.8,1.157142857,1.957142857,0.414285714,0.214285714,0.114285714,0.457142857,1.557142857,4.257142857,22.47857143
1380,Pat Cummings,8.55,1.55,2.9,0.5755,0,0,0,1.55,2.9,0.5755,0.5755,1.2,1.75,0.634,0.8,1.15,1.9,0.2,0.15,0.05,0.7,1.8,4.25,21.725
1381,David Andersen,11.175,1.725,3.825,0.4575,0.275,0.775,0.34475,1.475,3.05,0.487,0.49225,0.475,0.7,0.6975,0.625,1.925,2.55,0.45,0.175,0.225,0.6,1.225,4.25,18.8
1382,Steve Alford,7.15,1.6,3.4,0.4805,0.2,0.6,0.311,1.45,2.8,0.518,0.508,0.85,0.9,0.8925,0.15,0.5,0.65,0.8,0.3,0.05,0.45,0.4,4.25,29.91
1383,Ben Handlogten,12.1,1.75,3.4,0.525,0,0,0,1.75,3.35,0.528,0.525,0.75,1.2,0.598,1.2,1.95,3.15,0.5,0.25,0.2,0.75,2.25,4.25,18.67
1384,Carl Herrera,14.92,1.82,4.04,0.4372,0,0.01,0.0333,1.82,4.02,0.44,0.4374,0.61,1.05,0.5013,1.12,1.97,3.07,0.5,0.43,0.36,0.89,1.74,4.25,14.626
1385,Melvin Ely,13.9,1.663636364,3.745454545,0.438363636,0,0,0,1.663636364,3.736363636,0.438909091,0.438363636,0.927272727,1.509090909,0.570818182,0.872727273,1.690909091,2.572727273,0.590909091,0.236363636,0.463636364,0.863636364,1.963636364,4.245454545,14.72
1386,Bobby Hurley,16.25714286,1.528571429,4.228571429,0.365428571,0.171428571,0.714285714,0.234,1.371428571,3.471428571,0.385428571,0.390857143,0.985714286,1.242857143,0.770285714,0.214285714,0.928571429,1.128571429,3.471428571,0.471428571,0.028571429,1.514285714,1.357142857,4.242857143,15.18714286
1387,Matt Carroll,11.77857143,1.464285714,3.628571429,0.367357143,0.407142857,1.164285714,0.260285714,1.05,2.457142857,0.399142857,0.407785714,0.885714286,1.092857143,0.767,0.221428571,1.064285714,1.3,0.528571429,0.342857143,0.064285714,0.578571429,1.207142857,4.221428571,14.09928571
1388,Johan Petro,14.13,1.88,4.14,0.4531,0,0.02,0.125,1.88,4.12,0.4563,0.4538,0.47,0.71,0.6618,1.08,2.66,3.72,0.45,0.4,0.44,0.73,2.31,4.21,16.711
1389,Isaiah Hicks,12,1.55,3.35,0.479,0.05,0.25,0.111,1.5,3.1,0.496,0.486,1,1.35,0.7335,0.65,1.7,2.3,0.8,0.2,0.6,0.6,2.1,4.2,19.235
1390,Jaron Blossomgame,16.3,1.7,3.9,0.443,0.4,1.4,0.256,1.4,2.5,0.552,0.491,0.4,0.5,0.769,1,2.7,3.6,0.5,0.3,0.3,0.4,0.7,4.2,16.8
1391,Marcus Derrickson,6.1,1.5,3,0.485,0.9,1.8,0.5,0.5,1.2,0.462,0.636,0.4,0.5,0.8,0.7,0.5,1.2,0.1,0,0.1,0.3,0.8,4.2,33.58
1392,Jalen Jones,10.75,1.4,3.625,0.3605,0.575,1.45,0.5255,0.825,2.2,0.3155,0.448,0.825,1.2,0.731,0.65,1.4,2.05,0.25,0.325,0.075,0.375,1.325,4.2,19.3375
1393,Mikki Moore,13.48421053,1.6,3.021052632,0.498105263,0,0.010526316,0.036842105,1.594736842,3.010526316,0.499,0.498631579,0.978947368,1.257894737,0.704263158,1.026315789,1.789473684,2.815789474,0.605263158,0.210526316,0.452631579,0.684210526,2.2,4.189473684,17.54736842
1394,Reggie Evans,18.96470588,1.423529412,3.035294118,0.464470588,0,0,0.058823529,1.423529412,3.029411765,0.466176471,0.464588235,1.364705882,2.576470588,0.532235294,2.417647059,4.658823529,7.047058824,0.564705882,0.682352941,0.129411765,1.129411765,2.329411765,4.188235294,16.12705882
1395,J.R. Bremer,14.2,1.5,5.075,0.279,0.675,2.575,0.2245,0.8,2.5,0.31725,0.33825,0.525,0.725,0.5165,0.3,0.95,1.25,1.925,0.425,0.05,0.8,1.025,4.175,15.9425
1396,Austin Daye,11.2,1.558333333,4.008333333,0.379083333,0.608333333,1.8,0.330833333,0.933333333,2.241666667,0.4285,0.454833333,0.458333333,0.608333333,0.737583333,0.358333333,1.725,2.083333333,0.641666667,0.325,0.3,0.55,1.316666667,4.175,20.13083333
1397,Brandon Davies,13.075,1.625,4.05,0.392,0.2,0.9,0.2295,1.375,3.15,0.4315,0.41575,0.775,1.175,0.66925,1.075,1.5,2.575,0.825,0.55,0.275,0.925,1.85,4.175,17.695
1398,Jared Jeffries,19.73333333,1.6,3.8,0.408333333,0.12,0.446666667,0.218933333,1.493333333,3.373333333,0.430933333,0.4222,0.833333333,1.44,0.546466667,1.726666667,1.96,3.68,1.126666667,0.68,0.526666667,0.933333333,2.293333333,4.173333333,14.20866667
1399,Anthony Carter,17.62666667,1.733333333,4.486666667,0.387733333,0.18,0.806666667,0.185933333,1.56,3.686666667,0.4302,0.412666667,0.486666667,0.68,0.674133333,0.306666667,1.58,1.886666667,3.38,0.8,0.2,1.566666667,1.666666667,4.166666667,14.93866667
1400,Donald Sloan,13.93,1.62,4.14,0.345,0.25,0.94,0.1842,1.39,3.23,0.3796,0.3706,0.68,0.92,0.5804,0.29,1.27,1.54,2.35,0.33,0.03,0.99,0.78,4.16,15.944
1401,Mark Bryant,13.85294118,1.658823529,3.423529412,0.406764706,0,0.005882353,0.029411765,1.652941176,3.417647059,0.407764706,0.406941176,0.823529412,1.2,0.661764706,1.105882353,1.905882353,3.047058824,0.558823529,0.323529412,0.194117647,0.694117647,2.141176471,4.158823529,13.62529412
1402,Eric Maynor,14.23636364,1.6,4.172727273,0.373090909,0.436363636,1.290909091,0.332272727,1.154545455,2.9,0.385,0.426181818,0.545454545,0.781818182,0.712,0.245454545,1.036363636,1.281818182,2.618181818,0.409090909,0.072727273,1.1,1.009090909,4.154545455,17.18181818
1403,Travis Wear,13.3,1.55,4.15,0.3745,0.6,1.7,0.3645,0.95,2.5,0.364,0.4465,0.45,0.5,0.8845,0.3,1.85,2.15,0.6,0.25,0.25,0.55,1.45,4.15,15.87
1404,Ian Clark,10.6,1.5625,3.75,0.401,0.5625,1.6875,0.328,1.0125,2.0625,0.4565,0.47775,0.4375,0.5125,0.869,0.15,0.8625,1.0125,0.8875,0.3625,0.1125,0.5875,1.05,4.15,18.95375
1405,Doug Overton,13.78421053,1.647368421,4.042105263,0.429631579,0.184210526,0.652631579,0.201842105,1.478947368,3.4,0.453947368,0.448947368,0.636842105,0.8,0.714421053,0.247368421,0.926315789,1.157894737,1.831578947,0.352631579,0.021052632,1.005263158,1.168421053,4.142105263,15.33789474
1406,John Crotty,12.06923077,1.361538462,3.223076923,0.426307692,0.315384615,0.846153846,0.416307692,1.030769231,2.392307692,0.439,0.474230769,1.092307692,1.292307692,0.840846154,0.238461538,0.769230769,1.015384615,2.092307692,0.4,0.023076923,0.9,1.146153846,4.138461538,20.13307692
1407,Kenny Battle,11.2375,1.6125,3.2125,0.5525,0.025,0.2125,0.063875,1.5875,3.0125,0.5805,0.554375,0.925,1.1875,0.7785,1.025,1.2875,2.2875,0.6625,0.5625,0.2,0.625,1.225,4.1375,21.3675
1408,Rick Mahorn,14.8,1.577777778,3.422222222,0.433888889,0,0.033333333,0.098666667,1.555555556,3.377777778,0.438222222,0.434555556,1.022222222,1.377777778,0.694444444,1.088888889,2.6,3.688888889,0.533333333,0.355555556,0.388888889,0.755555556,2.033333333,4.133333333,14.58777778
1409,Jacque Vaughn,14.90833333,1.525,3.616666667,0.411666667,0.108333333,0.316666667,0.37925,1.416666667,3.3,0.420166667,0.4265,0.966666667,1.241666667,0.784833333,0.166666667,1.05,1.208333333,2.266666667,0.475,0,0.975,1.525,4.125,15.55666667
1410,Tyler Ennis,11.9875,1.675,4.075,0.4105,0.425,1.2125,0.326875,1.275,2.8625,0.443125,0.458,0.3625,0.4375,0.772375,0.2125,0.925,1.1375,1.9375,0.4875,0.1125,1,1.1125,4.125,18.53375
1411,Ed O'Bannon,13.875,1.625,4.775,0.3315,0.25,0.95,0.20475,1.4,3.825,0.3605,0.355,0.675,0.825,0.8465,0.8,1.525,2.325,0.7,0.5,0.175,0.475,1.425,4.125,17.5175
1412,Derrick Jones,13.82,1.52,3.22,0.468,0.2,0.82,0.1872,1.3,2.36,0.6314,0.4908,0.9,1.36,0.685,1.12,1.2,2.3,0.48,0.36,0.62,0.42,1.44,4.12,18.658
1413,Quincy Acy,13.80909091,1.409090909,3.336363636,0.423,0.454545455,1.345454545,0.320454545,0.981818182,2,0.488363636,0.479636364,0.818181818,1.127272727,0.725,0.781818182,2.245454545,3.018181818,0.545454545,0.363636364,0.372727273,0.554545455,1.845454545,4.118181818,16.83636364
1414,Sasha Pavlović,14.78461538,1.584615385,4.046153846,0.389307692,0.5,1.469230769,0.334538462,1.084615385,2.584615385,0.424,0.453384615,0.453846154,0.7,0.522076923,0.246153846,1.361538462,1.576923077,0.869230769,0.415384615,0.230769231,0.669230769,1.607692308,4.115384615,13.52153846
1415,Jackie Butler,8.2,1.633333333,2.8,0.667,0,0,0,1.633333333,2.8,0.667,0.667,0.866666667,1,0.884333333,0.566666667,1.2,1.766666667,0.333333333,0.266666667,0.2,0.766666667,1.266666667,4.1,40.57
1416,James White,11.06666667,1.566666667,3.366666667,0.49,0.266666667,0.8,0.375666667,1.266666667,2.6,0.539333333,0.551333333,0.733333333,0.933333333,0.459666667,0.2,1.2,1.366666667,0.533333333,0.333333333,0.2,0.633333333,0.833333333,4.1,19.53666667
1417,Dwayne Morton,9.6,1.2,3.1,0.388,0.2,0.6,0.36,1,2.5,0.394,0.422,1.4,2.1,0.682,0.5,0.9,1.4,0.4,0.3,0.4,0.7,1.1,4.1,20.66
1418,Lynn Greer,10.5,1.5,3.4,0.433,0.4,1.3,0.346,1,2.2,0.483,0.496,0.7,0.8,0.844,0,0.6,0.7,1.3,0.4,0,0.4,0.8,4.1,21
1419,Eugene Jeter,13.8,1.7,4.2,0.409,0.1,0.5,0.2,1.6,3.7,0.437,0.421,0.6,0.7,0.902,0.1,1,1.1,2.6,0.5,0,0.8,0.9,4.1,18.4
1420,Alec Peters,11.3,1.4,3.7,0.378,0.9,2.9,0.31,0.5,0.8,0.625,0.5,0.4,0.5,0.8,0.4,1.5,1.9,0.6,0.1,0.1,0.2,0.7,4.1,20.2
1421,Sean Lampley,10.1,1.45,2.85,0.542,0,0.05,0,1.45,2.8,0.549,0.542,1.2,1.75,0.681,0.45,1.25,1.75,0.55,0.1,0.1,0.5,0.7,4.1,21.655
1422,Cory Carr,14.9,1.7,5.1,0.329,0.1,0.7,0.167,1.6,4.4,0.355,0.34,0.6,0.8,0.75,0.2,1,1.2,1.6,0.5,0.2,1.1,1.6,4.1,13.54
1423,Calvin Natt,11.7,1.4,2.2,0.645,0,0,0,1.4,2.2,0.645,0.645,1.2,1.6,0.773,0.7,1.8,2.5,0.6,0.1,0,0.4,1,4.1,18.52
1424,DeMarcus Nelson,13.2,1.8,4.2,0.444,0,0.2,0,1.8,3.9,0.471,0.444,0.4,1.1,0.357,0.5,1.4,1.8,1,0.7,0.2,1.2,1.8,4.1,14.78
1425,Quincy Douby,10.64,1.54,3.82,0.4086,0.5,1.54,0.3204,1.04,2.32,0.4684,0.473,0.52,0.64,0.8468,0.26,0.84,1.1,0.88,0.3,0.16,0.6,0.88,4.1,19.538
1426,Askia Jones,12.6,1.4,4,0.341,0.2,1.1,0.167,1.2,2.9,0.406,0.364,1.2,1.5,0.813,0.5,0.5,1,1.5,0.5,0,0.8,1.7,4.1,17.26
1427,Loren Meyer,12.42,1.68,3.98,0.4028,0.08,0.18,0.4288,1.6,3.8,0.404,0.412,0.72,0.96,0.6734,0.94,1.76,2.7,0.4,0.18,0.28,0.94,2.36,4.1,14.182
1428,Luigi Datome,8.35,1.7,3.85,0.43625,0.575,1.575,0.33775,1.125,2.25,0.497,0.50825,0.075,0.1,0.7,0.225,1.1,1.375,0.45,0.175,0.175,0.45,0.6,4.075,24.3575
1429,Ömer Aşık,17.15555556,1.566666667,3.077777778,0.484666667,0,0,0,1.566666667,3.077777778,0.484777778,0.484666667,0.922222222,1.788888889,0.434222222,1.7,4.111111111,5.8,0.466666667,0.311111111,0.6,1.022222222,1.733333333,4.066666667,14.38555556
1430,Cherokee Parks,14.97272727,1.727272727,3.672727273,0.460272727,0.009090909,0.063636364,0.069909091,1.718181818,3.609090909,0.464545455,0.461818182,0.6,0.945454545,0.624818182,1.1,2.236363636,3.336363636,0.545454545,0.409090909,0.609090909,0.572727273,1.781818182,4.063636364,16.51545455
1431,Corey Gaines,15.35,1.475,3.5,0.4135,0.225,1,0.31775,1.25,2.525,0.46175,0.45025,0.875,1.2,0.6045,0.2,0.875,1.075,4.175,0.55,0.075,1.25,1.625,4.05,19.8725
1432,Steven Hunter,13.2625,1.625,2.975,0.5315,0,0,0,1.625,2.975,0.53175,0.5315,0.8,1.675,0.4735,1.1,1.7625,2.8375,0.1625,0.125,0.925,0.5625,1.4875,4.05,18.0175
1433,Lamont Strothers,9.8,1.6,4.9,0.3305,0.1,0.95,0.077,1.5,3.9,0.3875,0.3385,0.7,1.05,0.65,0.6,0.35,0.95,0.85,0.6,0.15,1.1,0.95,4.05,22.73
1434,Kenny Payne,8.65,1.725,4.25,0.41625,0.15,0.575,0.31525,1.6,3.65,0.434,0.4335,0.4,0.425,0.8695,0.325,0.925,1.25,0.575,0.275,0.175,0.475,0.975,4.05,22.25
1435,C.J. Williams,13.55,1.7,3.75,0.464,0.45,1.6,0.2975,1.25,2.2,0.589,0.527,0.15,0.25,0.4065,0.2,0.85,1,0.95,0.6,0.15,0.4,1.4,4.05,16.12
1436,John Jenkins,10.69,1.47,3.37,0.4835,0.57,1.52,0.4124,0.92,1.86,0.4296,0.6025,0.52,0.59,0.7873,0.17,1.09,1.23,0.7,0.12,0.05,0.43,0.44,4.04,19.953
1437,Willie Reed,9.86,1.7,2.74,0.695,0,0.04,0.25,1.68,2.7,0.697,0.6972,0.62,1.06,0.4532,0.96,1.86,2.82,0.28,0.18,0.52,0.36,1.36,4.04,21.582
1438,Josh Huestis,13.56666667,1.633333333,3.5,0.430666667,0.766666667,1.633333333,0.484666667,0.866666667,1.9,0.380333333,0.546333333,0.033333333,0.533333333,0.1,1,1.933333333,2.933333333,0.6,0.133333333,0.833333333,0.333333333,0.6,4.033333333,19.62666667
1439,Chris King,11.7,1.566666667,3.8,0.369666667,0.233333333,0.633333333,0.225,1.333333333,3.166666667,0.379,0.389333333,0.7,1.3,0.413,0.566666667,1.433333333,2,0.7,0.5,0.166666667,0.866666667,1.266666667,4.033333333,17.45666667
1440,Robert Reid,13.675,1.725,5.15,0.32975,0.1,0.3,0.239,1.65,4.85,0.3345,0.33925,0.475,0.8,0.44225,0.475,1.575,2.05,1.175,0.4,0.4,0.6,1.7,4.025,16.8375
1441,Ryan Broekhoff,10.8,1.4,3,0.452,0.9,2.2,0.409,0.5,0.8,0.576,0.603,0.4,0.5,0.789,0.2,1.3,1.5,0.5,0.1,0.1,0.4,0.8,4,18.72
1442,Ruben Nembhard,10.86666667,1.7,3.766666667,0.448666667,0,0.7,0,1.7,3.066666667,0.554333333,0.448666667,0.6,0.766666667,0.533333333,0.233333333,0.366666667,0.6,1.9,1.066666667,0,1.233333333,1.266666667,4,20.28666667
1443,Qyntel Woods,12.8,1.7,3.8,0.449,0.175,0.475,0.26125,1.575,3.375,0.4645,0.46825,0.425,0.75,0.407,0.65,1.625,2.275,0.475,0.65,0.125,0.775,1.525,4,16.6175
1444,Tahjere McCall,8,2,3,0.667,0,1,0,2,2,1,0.667,0,1,0,0,1,1,0,0,0,0,2,4,18.77
1445,Marques Johnson,9.9,1.2,3.2,0.375,0.2,0.3,0.667,1,2.9,0.345,0.406,1.4,1.7,0.824,0.8,0.9,1.7,0.9,0,0.1,1,1.2,4,18.38
1446,Dusty Hannahs,13,1.5,6,0.25,0,2.5,0,1.5,3.5,0.429,0.25,1,1,1,0,0.5,0.5,2.5,0.5,0,0.5,0.5,4,19.74
1447,Mark Eaton,25.6,1.6,3.1,0.5245,0,0,0,1.6,3.1,0.5245,0.5245,0.75,1.175,0.65025,1.85,4.625,6.45,0.475,0.4,2.15,0.875,2.95,4,12.9825
1448,Tyson Wheeler,3,1,1,1,1,1,1,0,0,0,1.5,1,2,0.5,0,0,0,2,0,0,0,1,4,78.56
1449,Wes Matthews,13,1,3,0.333,0,1,0,1,2,0.5,0.333,2,2,1,0,0,0,5,0,0,0,0,4,27
1450,Ian Lockhart,2,1,1,1,0,0,0,1,1,1,1,2,2,1,0,0,0,0,0,0,0,0,4,89.8
1451,Chris Owens,6,2,3,0.667,0,0,0,2,3,0.667,0.667,0,0,0,1,0,1,0,0,0,1,0,4,26.02
1452,Anthony Bennett,11.1,1.45,3.725,0.3715,0.3,1.05,0.2585,1.2,2.675,0.4435,0.41325,0.775,1.125,0.72525,0.8,2.025,2.85,0.4,0.35,0.15,0.55,1.125,3.975,20.455
1453,Pat Connaughton,12.775,1.5,3.425,0.417,0.625,1.825,0.35875,0.85,1.625,0.488,0.5065,0.325,0.375,0.836,0.5,1.6,2.1,1.025,0.275,0.2,0.425,0.9,3.975,17.4775
1454,Chris Jefferies,9.05,1.4,3.425,0.4065,0.625,1.675,0.37025,0.75,1.75,0.42575,0.4985,0.575,0.825,0.739,0.2,0.9,1.15,0.375,0.2,0.25,0.8,1.175,3.975,22.7275
1455,Reggie Slater,9.030769231,1.469230769,2.969230769,0.531692308,0,0.007692308,0,1.469230769,2.969230769,0.532307692,0.531692308,1.046153846,1.707692308,0.574615385,0.823076923,1.146153846,1.992307692,0.323076923,0.230769231,0.192307692,0.7,1.269230769,3.961538462,21.31923077
1456,Viktor Khryapa,14.15,1.525,3.6,0.4175,0.05,0.25,0.17425,1.45,3.3,0.4345,0.4255,0.825,1.325,0.636,0.975,2,2.925,0.9,0.575,0.25,0.85,2.075,3.95,16.3725
1457,Jordan Bell,12.9,1.75,3,0.5715,0,0.05,0,1.75,3,0.581,0.5715,0.45,0.7,0.646,0.95,2.25,3.15,1.45,0.45,0.9,0.75,1.4,3.95,21.99
1458,Ime Udoka,14.78571429,1.5,3.742857143,0.370285714,0.442857143,1.357142857,0.246142857,1.042857143,2.385714286,0.424142857,0.415285714,0.514285714,0.814285714,0.621,0.557142857,1.857142857,2.4,0.857142857,0.528571429,0.157142857,0.628571429,1.357142857,3.942857143,15.11285714
1459,Anthony Goldwire,12.7125,1.35625,3.56875,0.3620625,0.5625,1.51875,0.3503125,0.80625,2.06875,0.372625,0.4325625,0.65,0.83125,0.6623125,0.15625,0.8625,1.00625,1.83125,0.4125,0.00625,0.68125,0.93125,3.9375,16.086875
1460,Ira Newble,15.46363636,1.609090909,3.754545455,0.402727273,0.209090909,0.681818182,0.305,1.372727273,3.072727273,0.417545455,0.437727273,0.545454545,0.7,0.594181818,0.927272727,1.481818182,2.409090909,0.645454545,0.436363636,0.218181818,0.590909091,1.427272727,3.936363636,15.00272727
1461,Markel Brown,13.4,1.366666667,3.833333333,0.347333333,0.433333333,1.566666667,0.26,1,2.266666667,0.449,0.404,0.7,0.9,0.526666667,0.333333333,1.5,1.866666667,0.933333333,0.433333333,0.166666667,0.666666667,1.4,3.933333333,13.9
1462,Jon Sundvold,8.633333333,1.466666667,3.766666667,0.381,0.533333333,1.133333333,0.623,0.966666667,2.633333333,0.261333333,0.48,0.4,0.433333333,0.615333333,0.1,0.4,0.5,1.1,0.233333333,0,0.5,0.766666667,3.933333333,21.52666667
