Player,Tm,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER
J.J. Barea,MIN,22.3,3.866666666666666,9.566666666666666,0.4013333333333334,1.1666666666666667,3.4,0.3443333333333334,2.6999999999999997,6.2,0.433,0.4623333333333333,1.4333333333333333,1.8333333333333333,0.7833333333333333,0.3333333333333333,2.1333333333333333,2.5,4.5,0.39999999999999997,0.0,2.033333333333333,1.6333333333333335,10.333333333333334,24.05666666666667
Carl Landry,SAC,23.5,3.9749999999999996,7.800000000000001,0.511,0.0,0.05,0.08324999999999999,3.9749999999999996,7.775,0.512,0.5112500000000001,2.35,3.0999999999999996,0.7765,1.75,2.8000000000000003,4.575,0.625,0.5,0.325,1.15,2.325,10.325000000000001,21.015
Marcus Fizer,CHI,21.25,4.1,9.475,0.429,0.05,0.4,0.17800000000000002,4.0249999999999995,9.025,0.4395,0.43299999999999994,2.0999999999999996,3.0,0.7005,1.55,3.4749999999999996,5.0,1.225,0.425,0.3,1.5,2.3,10.325,24.3125
J.R. Smith,NOH,24.5,3.9,9.8,0.39399999999999996,1.1,3.7,0.28800000000000003,2.8,6.1,0.45799999999999996,0.449,1.5,2.1,0.6890000000000001,0.5,1.5,2.0,1.9,0.7,0.1,1.4,1.8,10.3,20.35
O.J. Mayo,MIL,25.46666666666667,3.8000000000000003,9.433333333333334,0.4000000000000001,1.4333333333333333,4.1000000000000005,0.34933333333333333,2.3666666666666667,5.366666666666666,0.43966666666666665,0.47633333333333333,1.3,1.5666666666666667,0.8220000000000001,0.39999999999999997,2.1,2.533333333333333,2.6333333333333333,0.8333333333333334,0.26666666666666666,1.8,2.5,10.3,20.12
Terry Teagle,LAL,18.9,4.25,9.5,0.4475,0.0,0.05,0.125,4.25,9.45,0.45049999999999996,0.44799999999999995,1.8,2.3,0.7925,1.05,1.15,2.2,1.2,0.6000000000000001,0.1,1.2,1.9,10.3,25.509999999999998
Brian Grant,POR,28.099999999999998,3.6999999999999993,7.566666666666667,0.49266666666666664,0.0,0.0,0.16666666666666666,3.6999999999999993,7.566666666666667,0.49300000000000005,0.49333333333333335,2.8000000000000003,3.6666666666666665,0.7463333333333333,2.9000000000000004,5.2,8.133333333333333,1.2666666666666666,0.5333333333333333,0.6,1.7,2.8000000000000003,10.3,20.813333333333336
Johnny Newman,TOT,21.0,3.9,8.2,0.47100000000000003,0.3,1.1,0.267,3.6,7.1,0.503,0.489,2.2,2.8,0.809,1.1,1.2,2.2,0.9,0.9,0.3,1.1,2.4,10.3,23.83
Danny Green,TOR,27.7,3.7,7.9,0.465,2.5,5.4,0.455,1.2,2.4,0.48700000000000004,0.622,0.5,0.6,0.841,0.8,3.2,4.0,1.6,0.9,0.7,0.9,2.1,10.3,21.36
Bob Sura,HOU,31.5,3.5,8.3,0.42700000000000005,0.9,2.5,0.355,2.6,5.7,0.45799999999999996,0.48100000000000004,2.3,3.1,0.75,1.3,4.2,5.5,5.2,1.1,0.1,2.4,2.8,10.3,19.94
Tyson Chandler,NOH,33.650000000000006,4.2,7.0,0.594,0.0,0.0,0.0,4.2,6.949999999999999,0.5945,0.594,1.9500000000000002,3.35,0.586,3.8499999999999996,6.4,10.2,0.75,0.44999999999999996,1.15,1.65,3.1500000000000004,10.3,19.07
Rashad McCants,SAC,19.4,3.6,8.2,0.444,1.0,2.9,0.35700000000000004,2.6,5.3,0.49200000000000005,0.508,2.0,2.5,0.7829999999999999,0.4,1.5,2.0,1.5,0.8,0.3,0.8,1.7,10.3,26.9
George McCloud,TOT,23.3,3.7,9.0,0.41200000000000003,1.5,4.0,0.39,2.2,5.1,0.429,0.49700000000000005,1.3,1.6,0.8220000000000001,0.6,2.2,2.8,1.7,1.0,0.1,1.0,2.0,10.3,22.97
Robin Lopez,NYK,27.1,4.4,8.1,0.539,0.0,0.0,0.0,4.4,8.1,0.54,0.539,1.6,2.0,0.795,3.3,4.1,7.3,1.4,0.2,1.6,1.6,2.2,10.3,23.49
Mario Chalmers,TOT,22.5,3.0,7.3,0.41,0.8,2.4,0.309,2.2,4.8,0.461,0.462,3.6,4.3,0.8320000000000001,0.4,2.2,2.6,3.8,1.4,0.2,1.8,3.0,10.3,25.66
Wendell Carter,CHI,25.2,4.1,8.4,0.485,0.1,0.7,0.188,4.0,7.7,0.513,0.493,2.0,2.5,0.795,2.0,5.0,7.0,1.8,0.6,1.3,1.5,3.5,10.3,23.93
Yi Jianlian,NJN,27.55,3.75,9.5,0.39249999999999996,0.55,1.5499999999999998,0.3545,3.1999999999999997,7.95,0.4015,0.4235,2.3,2.85,0.7849999999999999,1.6500000000000001,4.550000000000001,6.25,0.95,0.6,0.8,1.3,2.95,10.3,20.25
Chris Jent,HOU,26.0,4.3,8.7,0.5,1.3,3.7,0.364,3.0,5.0,0.6,0.5770000000000001,0.3,0.7,0.5,1.3,3.7,5.0,2.3,0.0,0.0,1.7,4.3,10.3,17.91
Alexey Shved,TOT,18.3,3.2,8.0,0.397,1.1,3.3,0.33799999999999997,2.0,4.7,0.439,0.467,2.9,3.6,0.807,0.5,1.8,2.4,2.5,0.7,0.1,1.1,1.1,10.3,30.51
Jamal Crawford,MIN,20.7,3.9,9.3,0.415,1.3,3.9,0.331,2.6,5.4,0.47700000000000004,0.485,1.3,1.4,0.903,0.3,1.0,1.2,2.3,0.5,0.1,1.2,1.1,10.3,24.7
George Hill,SAC,26.6,3.6,7.6,0.469,1.3,3.0,0.45299999999999996,2.2,4.6,0.48,0.5579999999999999,1.8,2.3,0.778,0.5,2.2,2.7,2.8,0.9,0.3,1.4,1.7,10.3,21.09
Gary Neal,TOT,21.75,3.6,9.2,0.392,1.1,3.25,0.34149999999999997,2.5,5.949999999999999,0.4185,0.4525,2.0,2.25,0.881,0.25,1.8,2.05,1.75,0.35,0.0,1.2,1.4500000000000002,10.3,22.09
Tyreke Evans,TOT,19.7,3.8,9.3,0.405,1.1,3.0,0.35600000000000004,2.7,6.3,0.429,0.462,1.7,2.3,0.75,0.3,3.1,3.4,3.1,0.9,0.2,1.5,1.5,10.3,29.01
Jim Jackson,CLE,29.2,4.2,10.6,0.39,0.3,1.1,0.23800000000000002,3.9,9.6,0.408,0.402,1.7,2.2,0.7859999999999999,0.9,2.8,3.7,2.9,0.9,0.2,2.1,2.5,10.3,18.02
Bobby Portis,CHI,20.0,4.15,9.075,0.459,0.775,2.175,0.34375,3.375,6.925000000000001,0.49375,0.499,1.2,1.5999999999999999,0.7342500000000001,1.875,4.2,6.025,1.075,0.475,0.32500000000000007,1.05,1.925,10.275,27.852500000000003
James Posey,DEN,29.6,3.5999999999999996,9.225,0.3975,0.925,3.0,0.30725,2.7,6.15,0.44425000000000003,0.45125,2.125,2.625,0.813,1.375,3.825,5.225,2.35,1.275,0.39999999999999997,1.6749999999999998,2.75,10.274999999999999,19.7775
Delonte West,CLE,29.866666666666664,3.8333333333333335,8.6,0.44733333333333336,0.9666666666666667,2.6333333333333333,0.36366666666666664,2.8333333333333335,5.933333333333334,0.48,0.5026666666666667,1.6333333333333335,2.033333333333333,0.8103333333333333,0.5666666666666667,2.6666666666666665,3.233333333333333,3.766666666666667,1.1666666666666667,0.4666666666666666,1.6333333333333335,1.8999999999999997,10.266666666666667,20.213333333333335
Bill Laimbeer,DET,28.02,4.279999999999999,8.74,0.49260000000000004,0.4,1.1199999999999999,0.3472,3.9,7.58,0.514,0.514,1.3,1.52,0.8648000000000001,1.5199999999999998,5.4,6.92,1.78,0.58,0.6599999999999999,1.06,2.9199999999999995,10.26,21.267999999999997
Calbert Cheaney,WAS,29.950000000000003,4.45,10.15,0.4355,0.2,0.6499999999999999,0.24950000000000003,4.3,9.45,0.4505,0.44399999999999995,1.2,1.9500000000000002,0.5700000000000001,0.85,2.6,3.4,1.8,1.0,0.35,1.05,3.05,10.25,17.605
Ray Allen,MIA,26.15,3.5,7.8,0.4455,1.7000000000000002,4.2,0.397,1.7999999999999998,3.6,0.505,0.552,1.6,1.8,0.8955,0.4,2.35,2.75,1.85,0.75,0.15000000000000002,1.25,1.6,10.25,20.095
Norris Cole,NOP,25.5,4.2,9.9,0.4245,0.85,2.45,0.351,3.3,7.45,0.4495,0.46950000000000003,1.05,1.35,0.7715000000000001,0.1,2.45,2.6,3.45,0.65,0.2,1.6,2.05,10.25,20.73
Shelvin Mack,UTA,26.65,4.1,9.15,0.445,1.0,2.85,0.3325,3.0999999999999996,6.300000000000001,0.496,0.4965,1.15,1.6,0.7115,0.4,2.65,3.05,4.05,0.8500000000000001,0.1,2.25,2.05,10.25,20.095
John Salmons,SAC,29.566666666666663,3.816666666666667,8.75,0.4271666666666667,0.9,2.4333333333333336,0.3578333333333334,2.916666666666666,6.316666666666667,0.449,0.47933333333333333,1.7166666666666666,2.166666666666667,0.807,0.5833333333333333,2.733333333333334,3.333333333333334,2.8166666666666664,0.8833333333333334,0.3,1.4666666666666668,2.0000000000000004,10.233333333333333,18.381666666666668
Sam Cassell,HOU,22.53333333333333,3.4333333333333336,7.966666666666668,0.428,0.8000000000000002,2.3333333333333335,0.3243333333333333,2.6333333333333333,5.566666666666666,0.4693333333333333,0.4753333333333334,2.6333333333333333,3.1333333333333333,0.8363333333333333,0.5666666666666668,2.0,2.5666666666666664,4.133333333333334,0.9666666666666667,0.13333333333333333,2.0,2.433333333333333,10.233333333333333,24.41
Charles Oakley,NYK,33.166666666666664,3.9000000000000004,7.966666666666667,0.4928888888888889,0.03333333333333334,0.1111111111111111,0.08688888888888888,3.877777777777778,7.822222222222223,0.49755555555555553,0.49455555555555564,2.3777777777777778,3.022222222222222,0.7847777777777778,3.466666666666667,6.477777777777778,9.944444444444445,2.3666666666666663,1.1333333333333335,0.23333333333333334,2.077777777777778,3.577777777777778,10.222222222222221,19.555555555555557
Doug Christie,SAC,34.14,3.5800000000000005,8.16,0.4404,0.82,2.3200000000000003,0.3448,2.7800000000000002,5.84,0.47520000000000007,0.4894,2.2399999999999998,2.6000000000000005,0.8622,0.9200000000000002,3.3200000000000003,4.26,4.32,1.9600000000000002,0.45999999999999996,1.9600000000000002,2.4,10.22,19.308
Ersan İlyasova,MIL,23.3,3.8875,8.725,0.4418749999999999,0.9375,2.5124999999999997,0.3665,2.9750000000000005,6.199999999999999,0.47425,0.49712500000000004,1.525,1.9500000000000002,0.7831249999999998,1.8375000000000001,4.012499999999999,5.8500000000000005,1.0625,0.6875,0.3625,0.9625000000000001,2.5500000000000003,10.2125,24.207500000000003
T.J. Ford,IND,24.899999999999995,3.9333333333333336,9.000000000000002,0.42766666666666664,0.26666666666666666,1.0999999999999999,0.22833333333333336,3.666666666666666,7.8999999999999995,0.456,0.44166666666666665,2.1333333333333333,2.6333333333333333,0.7903333333333333,0.7000000000000001,2.1999999999999997,2.9,4.166666666666667,1.0,0.20000000000000004,1.9333333333333333,2.1,10.200000000000001,22.28
Emeka Okafor,NOH,29.866666666666664,4.2,7.733333333333334,0.5453333333333333,0.0,0.0,0.0,4.2,7.733333333333334,0.5456666666666666,0.5453333333333333,1.7666666666666666,3.2000000000000006,0.546,2.966666666666667,5.866666666666667,8.799999999999999,0.7333333333333333,0.6333333333333333,1.4333333333333333,1.5,2.866666666666667,10.200000000000001,21.01
Al Jefferson,BOS,22.133333333333336,4.166666666666667,8.133333333333335,0.5136666666666667,0.0,0.03333333333333333,0.0,4.166666666666667,8.133333333333335,0.517,0.5136666666666667,1.8666666666666665,2.8333333333333335,0.6509999999999999,2.233333333333333,4.533333333333333,6.833333333333333,0.7000000000000001,0.5,1.0333333333333334,1.3333333333333333,2.966666666666667,10.200000000000001,24.866666666666664
Matt Barnes,PHO,27.0,3.7,8.8,0.423,1.5,4.4,0.34299999999999997,2.2,4.3,0.505,0.51,1.3,1.8,0.743,1.0,4.4,5.5,2.8,0.7,0.3,1.7,2.7,10.2,20.86
Beno Udrih,ORL,27.3,3.6,8.8,0.408,0.8,2.0,0.396,2.8,6.9,0.41100000000000003,0.452,2.2,2.6,0.857,0.6,1.7,2.3,6.1,0.9,0.0,2.0,1.9,10.2,22.57
Olden Polynice,DET,27.95,4.55,8.7,0.5185,0.0,0.0,0.0,4.55,8.65,0.5195,0.5185,1.05,2.3,0.461,3.35,5.9,9.25,0.5,0.55,0.65,1.05,2.4,10.2,22.534999999999997
Pooh Richardson,IND,30.0,4.449999999999999,9.55,0.4655,0.05,0.35,0.1765,4.35,9.149999999999999,0.4775,0.46900000000000003,1.25,1.9,0.6759999999999999,0.8500000000000001,2.5,3.3,7.050000000000001,1.1,0.15000000000000002,2.3499999999999996,1.9500000000000002,10.2,21.9
Dražen Petrović,TOT,16.6,4.0,8.1,0.493,0.4,1.1,0.354,3.6,7.0,0.514,0.516,1.9,2.2,0.8320000000000001,0.8,1.0,1.8,1.4,0.7,0.0,1.3,2.2,10.2,28.52
Marty Conlon,CHH,23.6,4.1,6.8,0.606,0.0,0.1,0.0,4.1,6.8,0.611,0.606,1.9,2.4,0.816,2.1,3.4,5.6,1.8,0.3,0.4,1.4,2.3,10.2,23.29
Marreese Speights,CLE,18.5,3.9,8.6,0.457,0.0,0.1,0.2,3.9,8.5,0.461,0.45799999999999996,2.2,2.8,0.8059999999999999,1.8,3.3,5.1,0.7,0.4,0.7,1.2,2.3,10.2,28.16
Benoit Benjamin,NJN,24.9,4.050000000000001,8.149999999999999,0.495,0.0,0.0,0.0,4.050000000000001,8.149999999999999,0.495,0.495,2.1,2.8499999999999996,0.735,1.65,5.2,6.85,0.6,0.45,1.1,1.65,2.55,10.2,21.64
Byron Scott,IND,18.5,3.55,7.75,0.461,0.7,1.8,0.377,2.8499999999999996,5.949999999999999,0.486,0.507,2.3499999999999996,2.8499999999999996,0.8275,0.25,1.5499999999999998,1.75,1.7,0.8500000000000001,0.15000000000000002,1.5,1.35,10.2,26.32
Jusuf Nurkic,TOT,21.4,4.2,8.2,0.507,0.0,0.0,0.0,4.2,8.2,0.508,0.507,1.8,3.2,0.5710000000000001,2.4,4.8,7.2,1.9,0.8,1.1,2.2,2.5,10.2,27.8
Marcin Gortat,TOT,25.4,4.2,7.5,0.561,0.0,0.1,0.25,4.2,7.5,0.563,0.561,1.8,2.4,0.725,1.9,6.0,7.9,0.9,0.5,1.1,1.0,2.4,10.2,24.02
Spencer Hawes,PHI,26.174999999999997,4.275,9.15,0.46725,0.525,1.425,0.312,3.7249999999999996,7.7250000000000005,0.48325,0.4925,1.175,1.6,0.7050000000000001,1.8750000000000002,5.325,7.175,2.4,0.42500000000000004,1.225,1.6250000000000002,2.725,10.2,23.345
Trevor Wilson,LAL,25.2,3.8,7.8,0.48700000000000004,0.0,0.0,0.0,3.8,7.8,0.48700000000000004,0.48700000000000004,2.6,5.0,0.52,2.4,3.2,5.6,2.4,1.0,0.2,1.2,3.4,10.2,24.0
Tyson Chandler,DAL,29.15,3.75,5.7,0.6599999999999999,0.0,0.0,0.0,3.75,5.7,0.6599999999999999,0.6599999999999999,2.7,3.7,0.726,3.3499999999999996,7.1,10.45,0.75,0.55,1.15,1.2999999999999998,2.75,10.2,22.775
Toni Kukoč,PHI,24.5,3.9000000000000004,8.75,0.44799999999999995,0.75,2.2,0.3495,3.15,6.55,0.48200000000000004,0.491,1.7,2.6,0.6319999999999999,1.1,2.8499999999999996,3.95,3.1500000000000004,0.85,0.2,1.75,1.6,10.2,23.15
Ricky Pierce,DEN,18.2,3.6,7.9,0.462,0.4,1.2,0.308,3.3,6.7,0.489,0.485,2.5,2.8,0.902,0.5,1.1,1.6,0.9,0.4,0.2,1.2,1.5,10.2,24.64
Byron Scott,VAN,23.7,3.4,8.5,0.401,0.9,2.8,0.335,2.5,5.7,0.433,0.456,2.5,3.0,0.835,0.5,1.9,2.4,1.5,0.8,0.3,1.3,1.6,10.2,21.4
Rodney McCray,DAL,31.35,4.05,8.75,0.4655,0.25,0.8,0.3135,3.85,7.9,0.4815,0.48,1.8,2.35,0.761,2.05,4.9,6.9,3.2,0.75,0.55,1.6,2.55,10.2,20.225
Hakim Warrick,MIL,21.3,3.8,7.9,0.48100000000000004,0.0,0.1,0.16699999999999998,3.8,7.8,0.48700000000000004,0.483,2.6,3.6,0.727,1.8,2.6,4.4,0.7,0.4,0.2,1.2,1.7,10.2,24.03
Marco Belinelli,SAC,24.6,3.6,9.3,0.386,1.3,4.4,0.306,2.3,5.0,0.456,0.457,1.7,2.0,0.833,0.1,1.6,1.7,1.9,0.5,0.0,1.2,1.3,10.2,19.65
Tyreke Evans,IND,20.3,3.7,9.6,0.389,1.1,3.1,0.35600000000000004,2.6,6.4,0.405,0.44799999999999995,1.7,2.3,0.7190000000000001,0.5,2.4,2.9,2.4,0.8,0.3,1.7,1.7,10.2,25.62
Jason Kidd,DAL,34.4625,3.6125000000000003,9.200000000000001,0.3905,1.4749999999999999,4.0625,0.364625,2.125,5.15,0.410375,0.47912499999999997,1.525,2.0875000000000004,0.769375,1.1625,4.199999999999999,5.387499999999999,8.4375,1.9249999999999998,0.3625,2.7249999999999996,1.9124999999999999,10.187500000000002,22.747500000000002
Tim Thomas,TOT,22.6,3.75,8.424999999999999,0.4455,1.075,2.775,0.378,2.65,5.675,0.471,0.5105,1.625,2.2,0.7097499999999999,0.875,2.925,3.725,1.15,0.65,0.22499999999999998,1.225,2.525,10.175,22.0275
Gheorghe Mureșan,WSB,22.599999999999998,4.3,7.425000000000001,0.57325,0.0,0.0,0.0,4.3,7.425000000000001,0.5735,0.57325,1.6500000000000001,2.5250000000000004,0.6555,2.225,4.375,6.625,0.475,0.625,1.55,1.525,3.2,10.175,25.060000000000002
Maurice Taylor,HOU,25.175,4.325,9.375,0.459,0.025,0.07500000000000001,0.09375,4.325,9.3,0.46075000000000005,0.46025,1.475,2.075,0.7114999999999999,1.4500000000000002,3.1500000000000004,4.625,1.325,0.42499999999999993,0.45,1.75,2.9749999999999996,10.174999999999999,18.895000000000003
J.R. Reid,CHH,25.866666666666664,3.816666666666667,8.083333333333334,0.46749999999999997,0.0,0.06666666666666667,0.0625,3.816666666666667,8.033333333333333,0.4696666666666667,0.46833333333333327,2.5,3.4333333333333336,0.7235,1.5999999999999999,4.183333333333333,5.8,1.25,0.9333333333333332,0.48333333333333334,1.5999999999999999,3.216666666666667,10.166666666666666,20.546666666666667
Joe Smith,MIL,26.833333333333332,3.9,8.200000000000001,0.476,0.0,0.03333333333333333,0.06666666666666667,3.9,8.200000000000001,0.47833333333333333,0.4763333333333333,2.3666666666666667,2.966666666666667,0.8003333333333335,2.4333333333333336,4.533333333333334,7.0,0.8666666666666666,0.5666666666666667,0.6666666666666666,1.0333333333333334,2.8333333333333335,10.166666666666666,21.953333333333333
Bryant Stith,DEN,27.3875,3.4749999999999996,8.212499999999999,0.42262500000000003,0.425,1.4124999999999999,0.24775,3.0250000000000004,6.775000000000001,0.451,0.45,2.775,3.3125,0.84425,1.0375,2.25,3.2750000000000004,1.9875,0.925,0.25,1.3375,1.8499999999999999,10.162499999999998,19.627499999999998
Tyler Johnson,MIA,25.32,3.7199999999999998,8.46,0.4398000000000001,1.2,3.2,0.3694,2.5199999999999996,5.26,0.4840000000000001,0.5076,1.6,2.12,0.7522,0.56,2.6,3.1399999999999997,2.3,0.9200000000000002,0.45999999999999996,1.1800000000000002,1.8399999999999999,10.16,21.921999999999997
Buck Williams,POR,30.62857142857143,3.885714285714286,7.057142857142857,0.5474285714285715,0.0,0.0,0.16671428571428573,3.885714285714286,7.028571428571428,0.5477142857142857,0.5478571428571429,2.3857142857142857,3.442857142857143,0.6900000000000001,3.0285714285714285,5.6571428571428575,8.685714285714285,1.0714285714285714,0.7571428571428571,0.6285714285714287,1.5285714285714287,3.1142857142857143,10.157142857142857,19.790000000000003
Clifford Robinson,GSW,30.35,3.95,9.95,0.39249999999999996,1.2,3.4,0.34400000000000003,2.75,6.550000000000001,0.4195,0.4525,1.15,1.75,0.657,0.7,2.65,3.3,2.55,0.9,0.9,1.55,2.7,10.15,18.409999999999997
Keon Clark,TOR,24.0,4.15,8.3,0.506,0.0,0.05,0.0,4.15,8.2,0.509,0.506,1.7999999999999998,2.8499999999999996,0.6295,1.9500000000000002,4.45,6.4,0.9500000000000001,0.5,1.95,1.3,3.1500000000000004,10.15,24.705
Rodney Rogers,DEN,22.3,3.85,8.25,0.4635,0.5,1.5499999999999998,0.359,3.3499999999999996,6.75,0.48650000000000004,0.49550000000000005,1.9000000000000001,2.9,0.6615,1.4,2.45,3.8499999999999996,1.65,1.0,0.6,1.9500000000000002,3.0,10.149999999999999,22.715
Alan Anderson,TOR,25.05,3.4000000000000004,8.95,0.385,1.45,4.0,0.363,2.0,4.949999999999999,0.40449999999999997,0.466,1.7999999999999998,2.15,0.855,0.5,1.65,2.15,1.55,0.5,0.15000000000000002,1.35,2.05,10.149999999999999,18.96
Tyson Chandler,NYK,32.06666666666667,3.766666666666667,5.900000000000001,0.6366666666666667,0.0,0.0,0.0,3.766666666666667,5.866666666666667,0.6386666666666666,0.6366666666666667,2.6666666666666665,3.9333333333333336,0.6716666666666667,3.466666666666667,6.6000000000000005,10.066666666666668,0.9666666666666668,0.7333333333333334,1.2,1.4000000000000001,2.8000000000000003,10.133333333333335,21.0
Johnny Newman,NJN,22.2,3.466666666666667,7.966666666666666,0.43933333333333335,0.6333333333333333,1.8666666666666665,0.328,2.8333333333333335,6.066666666666666,0.4696666666666667,0.47933333333333333,2.5,3.0,0.8333333333333334,0.6333333333333333,1.3333333333333333,1.9666666666666668,0.9666666666666667,0.7333333333333334,0.16666666666666666,1.1333333333333335,2.566666666666667,10.133333333333333,20.87666666666667
Harrison Barnes,GSW,28.225,3.825,8.525,0.4465,0.925,2.5,0.3735,2.8499999999999996,6.000000000000001,0.47750000000000004,0.502,1.575,2.0999999999999996,0.73925,1.025,3.625,4.625,1.4749999999999999,0.6749999999999999,0.22499999999999998,1.025,1.9,10.125,19.33
Chris Mills,GSW,25.259999999999998,3.8999999999999995,9.68,0.39780000000000004,0.5199999999999999,1.7399999999999998,0.29660000000000003,3.38,7.959999999999999,0.4218,0.42899999999999994,1.86,2.2199999999999998,0.8353999999999999,1.32,3.22,4.539999999999999,1.58,0.62,0.22000000000000003,1.02,2.3600000000000003,10.120000000000001,21.458
Michael Olowokandi,LAC,31.119999999999997,4.34,10.040000000000001,0.43260000000000004,0.0,0.0,0.0,4.34,10.040000000000001,0.43260000000000004,0.43260000000000004,1.44,2.4400000000000004,0.5915999999999999,2.1599999999999997,5.96,8.1,0.8200000000000001,0.5199999999999999,1.6600000000000001,2.2199999999999998,3.12,10.120000000000001,17.788
George Hill,CLE,27.2,3.85,8.0,0.479,1.05,2.7,0.4075,2.75,5.35,0.5205,0.5455,1.35,1.6,0.8275,0.8500000000000001,1.5,2.4000000000000004,2.8,0.9,0.35,1.35,2.45,10.100000000000001,20.009999999999998
